diagnosis_id	synonym	language
1835368521	Rounded globular teeth	en
1777423513	t-shaped incisors	en
1777423513	talon for anterior teeth	en
279092881	concrescence	en
1499762342	Unilateral absence of foot	en
1881306098	Cystic eyeball, unilateral	en
1386324375	Cystic eyeball, bilateral	en
1292290082	Congenital absence of both feet	en
212077492	Cone-shaped teeth	en
212077492	Peg-shaped teeth	en
822844319	congenital hypoplasia of tongue	en
822844319	congenitally hypoplastic tongue	en
822844319	microglossia	en
1147502981	Tessier number 1 facial cleft	en
996394083	congenital absence of tongue	en
996394083	congenitally absent tongue	en
996394083	tongue agenesis	en
1072294892	Central cleft lip	en
1072294892	Median cleft lip/mandible	en
1072294892	midline cleft lip	en
1047415764	Hard palate perforation	en
797497023	Cleft velum	en
797497023	Cleft velum palatinum	en
797497023	Soft palate perforation	en
959285439	medial cleft palate	en
684398038	Bifid uvula	en
684398038	Uvular cleft	en
1520576126	Cleft lip without cleft palate, bilateral	en
1520576126	Isolated cleft lip, bilateral	en
829320510	Cleft lip without cleft palate, unilateral	en
829320510	Isolated cleft lip, unilateral	en
829320510	Labium leporinum	en
1906312110	Unilateral absence of hand	en
1430605018	Absence of both hands	en
1515184939	agenesis of metatarsal	en
1515184939	agenesis of metatarsal bone	en
1515184939	metatarsus agenesis	en
1515184939	tarsus agenesis	en
323600661	maldescent unilateral testicle	en
323600661	unilateral imperfectly descended testis	en
323600661	unilateral incomplete descended testis	en
725205164	unilateral inguinal testicle	en
49224179	bilateral imperfectly descended testes	en
49224179	maldescent bilateral testicle	en
442413368	10p duplication syndrome	en
442413368	Chromosome 10 short arm trisomy	en
442413368	Trisomy 10p	en
1805763141	bilateral inguinal testicle	en
2140929307	17p duplication syndrome	en
288421473	17p13.3 duplication syndrome	en
288421473	Trisomy 17p13.3	en
1720095972	17p11.2 duplication	en
1720095972	Trisomy 17p11.2	en
1942519908	Distal 15q duplication syndrome	en
2039036197	15q11q13 duplication syndrome	en
2039036197	Trisomy 15q11q13	en
1568766405	Distal 7p duplication	en
1568766405	Distal chromosome 7 short arm trisomy	en
1578219142	Distal 19q duplication syndrome	en
362808329	18p duplication syndrome	en
573390171	8q duplication syndrome	en
573390171	Chromosome 8 long arm trisomy	en
22746166	9p duplication syndrome	en
22746166	Chromosome 9 short arm trisomy	en
223988065	5p duplication syndrome	en
223988065	Short arm of chromosome 5 trisomy	en
1710421416	Non-distal 9q duplication syndrome	en
1710421416	Non-distal chromosome 9 long arm trisomy	en
863100700	4p duplication syndrome	en
863100700	Short arm of chromosome 4 trisomy	en
796805818	8p duplication syndrome	en
796805818	Chromosome 8 short arm trisomy	en
1078819426	16p11.2 duplication syndrome	en
1078819426	Trisomy 16p11.2	en
104694717	Distal 4p duplication syndrome	en
1377848898	16p13.11 duplication syndrome	en
1377848898	16p13.11 trisomy	en
1396883815	20p duplication syndrome	en
1396883815	Trisomy 20p	en
1354672399	Distal 14q duplication syndrome	en
1575870188	14q11.2 duplication syndrome	en
1575870188	Trisomy 14q11.2	en
1614389503	Distal 20q duplication syndrome	en
1181464236	48 xxxx syndrome	en
1181464236	Carr-Barr-Plunkett syndrome	en
1181464236	female 48 xxxx syndrome	en
1181464236	female xxxx syndrome	en
1181464236	four x syndrome	en
1181464236	xxxx syndrome	en
2087864894	female xxxxx syndrome	en
2087864894	five x syndrome	en
2087864894	penta x syndrome	en
2087864894	pentasomy x syndrome	en
2087864894	xxxxx syndrome	en
17584690	9q22.3 microdeletion syndrome	en
17584690	Monosomy 9q22.3	en
1330984666	21q22 deletion syndrome	en
1330984666	Monosomy 21q22	en
1577009493	Distal 10p deletion syndrome	en
1577009493	Distal monosomy 10p	en
1333445601	Maternal 14q32.2 deletion syndrome	en
1675471500	14q12 deletion syndrome	en
1675471500	Monosomy 14q12	en
848253123	male Klinefelter karyotype with more than two x chromosomes	en
848253123	male Klinefelter with more than two x chromosomes	en
1854856553	14q11.2 deletion syndrome	en
1854856553	Monosomy 14q11.2	en
191128701	Paternal 14q32.2 deletion syndrome	en
917510768	14q22q23 deletion syndrome	en
917510768	Monosomy 14q22q23	en
1472503127	Klinefelter syndrome karyotype 47, xxy	en
1472503127	xxy syndrome	en
2144485162	20p12.3 deletion syndrome	en
2144485162	Monosomy 20p12.3	en
509345348	13q34 deletion syndrome	en
752423645	20p12 deletion syndrome	en
821654086	Monosomy 20q13q13.3 of paternal origin	en
821654086	Paternal 20q13q13.3 deletion syndrome	en
1107706171	Okihiro syndrome caused by monosomy 20q13	en
459627137	13q14 deletion syndrome	en
1574586826	Distal 20q deletion syndrome	en
1258292853	19p13.12 deletion syndrome	en
1258292853	Monosomy 19p13.12	en
2033019033	19p13.3 deletion syndrome	en
667094294	15q11.2 deletion syndrome	en
667094294	Monosomy 15q11.2	en
1824908852	15q13.3 microdeletion syndrome	en
1824908852	15q13.3 monosomy syndrome	en
1887710902	16p13.11 deletion syndrome	en
1887710902	Monosomy 16p13.11	en
1577702553	15q14 microdeletion syndrome	en
1577702553	Monosomy 15q14	en
1382727392	15q24 deletion syndrome	en
1382727392	Growth retardation - microcephaly - digital abnormalities - hypospadias	en
1382727392	Monosomy 15q24	en
209083205	Distal 16p11.2 deletion syndrome	en
209083205	Distal monosomy 16q11.2	en
1400198723	18q deletion syndrome	en
1240878437	16p11.2p12.2 deletion syndrome	en
1240878437	Monosomy 16p11.2-p12.2	en
1398449020	16p11.2 deletion syndrome	en
1398449020	Monosomy 16p11.2	en
1398449020	Proximal 16p11.2 microdeletion syndrome	en
1587521558	11p11.2 deletion syndrome	en
854135859	Exercise-induced anaphylaxis dependent on food	en
854135859	Food-derived exercise-induced anaphylaxis	en
1649261475	Lichenoid amalgam reaction	en
368416412	Drug-associated immune-complex arthritis	en
368416412	allergic arthritis	en
368416412	medicament-induced immune-complex arthritis	en
1248099703	HIBM - [hereditary inclusion body myositis]	en
1190627642	Acute papillary necrosis due to drugs, biological agents and environmental toxins	en
957248704	T-cell LGL leukaemia	en
957248704	T-cell chronic lymphocytic leukaemia	en
745700723	Schultz disease	en
745700723	Werner-Schultz disease	en
277002126	Familial inclusion body myositis	en
277002126	UPD-GlcNac epimerase/kinase deficiency	en
473816983	severe infantile genetic neutropaenia	en
926240117	severe infantile genetic agranulocytosis	en
1137117833	cyclic agranulocytosis	en
1089070361	Systemic lupus erythematosus skin rash	en
1494729499	lupus pericarditis	en
2038491190	noninfective enteritis and ulcer due to Henoch-Schönlein purpura	en
108293340	Bullous systemic lupus erythematosus	en
2063283326	LAD - [leukocyte adhesion deficiency] I variant	en
2063283326	LAD - [leukocyte adhesion deficiency] type 3	en
2063283326	Leukocyte adhesion deficiency-1 variant	en
516653913	LAD-1 - [leukocyte adhesion deficiency type 1]	en
2004430853	Libman-Sacks disease	en
2004430853	Libman-Sacks endocarditis	en
2004430853	atypical verrucal endocarditis	en
2004430853	chronic verrucous endocarditis	en
2004430853	endocardial involvement in Libman-Sacks disease	en
2004430853	nonbacterial verrucal endocardiosis	en
2004430853	nonbacterial verrucous endocarditis	en
2004430853	nonrheumatic verrucous endocarditis	en
362744928	CDG - [Congenital disorder of glycosylation] syndrome type 2C	en
362744928	GDP-fucose transporter deficiency	en
362744928	LAD-II - [Leukocyte adhesion deficiency type 2]	en
362744928	Rambam-Hasharon syndrome	en
417450555	Chorea due to Henoch-Schönlein purpura	en
417450555	Chorea due to anaphylactoid purpura	en
173108052	late acute GVHD - [graft-versus-host disease]	en
922198240	concurrent acute and chronic GVHD - [graft-versus-host disease]	en
2002226225	Schimke syndrome	en
2002226225	Spondyloepiphyseal dysplasia - nephrotic syndrome	en
215376282	Congenital thymic dysplasia syndrome	en
215376282	Thymic aplasia	en
567226163	Bamboo hair	en
1561846514	AD-HIES - [Autosomal dominant hyperimmunoglobulin E] syndrome	en
1561846514	Autosomal dominant hyper-IgE syndrome	en
1561846514	Hyperimmunoglobulin E syndrome type 1	en
1561846514	Hyperimmunoglobulin E-recurrent infection syndrome	en
1909398175	Autosomal recessive HIES - [Autosomal recessive hyperimmunoglobulin E] syndrome	en
1909398175	Autosomal recessive hyper-IgE syndrome	en
1909398175	Hyperimmunoglobulin E syndrome type 2	en
1909398175	Nonskeletal hyper IgE syndrome	en
1909398175	SCID - [Severe combined immunodeficiency] due to DOCK8 deficiency	en
1909398175	SCID - [Severe combined immunodeficiency] due to dedicator of cytokinesis 8 protein deficiency	en
137714962	Complement component 7 deficiency	en
1071705004	AAE-II - [Acquired angioedema type II]	en
850631759	AAE - [Acquired angioedema type I]	en
729242810	Angioedema due to ACE inhibitors	en
1836541365	GS2 (MIM 607624)	en
1836541365	Hypopigmentation - immunodeficiency, with or without neurological impairment	en
1836541365	Partial albinism and immunodeficiency syndrome	en
1060287444	Autoimmune enteropathy type 1	en
1060287444	IPEX - [immunodysregulation polyendocrinopathy enteropathy X-linked syndrome]	en
1060287444	immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome	en
2025818872	Encephalopathy with basal ganglia calcification	en
2025818872	Encephalopathy with intracranial calcification and chronic lymphocytosis of cerebrospinal fluid	en
1646077225	APECED - [Autoimmune polyendocrinopathy - candidiasis - ectodermal dystrophy] syndrome	en
1646077225	APS type 1- [autoimmune polyendocrine syndrome type 1]	en
1646077225	Autoimmune hypoparathyroidism - chronic candidiasis - Addison's disease	en
1646077225	Autoimmune polyendocrine syndrome type 1	en
1646077225	Autoimmune polyendocrinopathy - candidiasis - ectodermal dystrophy syndrome	en
1646077225	Autoimmune polyglandular syndrome type 1	en
1646077225	HAM - [Hypoparathyroidism - Addison's disease - mucocutaneous candidiasis] syndrome	en
1646077225	Hypoparathyroidism - Addison's disease - mucocutaneous candidiasis	en
1646077225	MEDAC - [Multiple endocrine deficiency - Addison's disease - candidiasis] syndrome	en
1646077225	Multiple endocrine deficiency - Addison's disease - candidiasis	en
687261501	Roifman-Melamed syndrome	en
511982427	HAE-III - [Hereditary angioedema type III]	en
511982427	Hereditary angioedema with FXII mutation	en
511982427	Hereditary angioneurotic oedema type 3	en
511982427	Inherited oestrogen-dependent angioedema	en
511982427	Inherited oestrogen-dependent angioneurotic oedema	en
1705860123	SCID - [severe combined immunodeficiency] due to interleukin-2 receptor alpha chain deficiency	en
1230532702	LRBA deficiency - [Lipopolysaccharide-responsive, beige-like anchor protein] deficiency	en
2078615244	C1 esterase inhibitor [C1-INH] qualitative deficiency	en
2078615244	C1-INH - [C1 esterase inhibitor] deficiency	en
2078615244	HAE-II - [Hereditary angioedema type II]	en
2078615244	Hereditary angioneurotic oedema type 2	en
1918767567	C1 esterase inhibitor [C1-INH] quantitative deficiency	en
1918767567	C1 esterase inhibitor deficiency - type 1	en
1918767567	HAE-I - [Hereditary angioedema type I]	en
1918767567	Hereditary angioneurotic oedema type 1	en
1918767567	deficiency of c1 esterase inhibitor	en
950019605	FEL - [familial erythrophagocytic lymphohistiocytosis]	en
950019605	FHL - [familial haemophagocytic lymphohistiocytosis]	en
950019605	familial erythrophagocytic lymphohistiocytosis	en
950019605	familial haemophagocytic histiocytosis	en
950019605	familial histiocytic reticulosis	en
1815692673	chronic lupus nephritis	en
2128441981	AR MSMD - [autosomal recessive mendelian susceptibility to mycobacterial diseases]	en
42859670	cerebral lupus	en
1072688797	Canale-Smith syndrome	en
1072688797	FAS deficiency	en
1072688797	FAS deficiency (ALPS-FAS)(ALPS1a)	en
1072688797	autoimmune lymphoproliferative syndrome with recurrent infections	en
2126467634	Immunodeficiency following hereditary defective response to Epstein-Barr virus	en
2126467634	Purtilo syndrome	en
2126467634	XLPS - [x-linked lymphoproliferative syndrome]	en
2126467634	immunodeficient hereditary defective response to Epstein Barr virus	en
2126467634	x-linked lymphoproliferation disease	en
2126467634	x-linked lymphoproliferative disease or disorder	en
2126467634	x-linked lymphoproliferative syndrome	en
1657989087	AD MSMD - [Autosomal dominant mendelian susceptibility to mycobacterial diseases]	en
1185998398	XR MSMD - [X-linked recessive mendelian susceptibility to mycobacterial diseases]	en
1727245038	hereditary hypogammaglobulinaemia	en
381532957	SCID - [severe combined immunodeficiency] due to absent lymphoid stem cells	en
603312357	HIGM2 - [hyper-IgM syndrome type 2]	en
603312357	Hyper-IgM syndrome due to AICDA deficiency	en
603312357	Hyper-IgM syndrome due to AID deficiency	en
603312357	Hyper-IgM syndrome type 2	en
1437873971	Penile or scrotal ulceration due to Behçet disease	en
1381161550	HIGM3 - [hyper-IgM syndrome type 3]	en
1381161550	Hyper-IgM syndrome type 3	en
492472329	HIGM5 - [hyper-IgM syndrome type 5]	en
492472329	Hyper-IgM syndrome due to UNG - [uracil N glycosylase] deficiency	en
