icd_11_id	synonym
208782658	Malignant dysgerminomatous germ cell tumour of ovary
208782658	dysgerminoma, unspecified site, female
1074379931	serous cystadenoma, borderline malignancy, unspecified site
821923032	papillary cystadenocarcinoma NOS
821923032	papillary cystadenocarcinoma, unspecified site
1965505025	malignant Leydig cell tumour, unspecified site, female
1548551094	malignant transformation dermoid of ovary
1788202409	papillary mucinous cystadenocarcinoma of ovary
1072920842	mucinous cystadenocarcinoma NOS
1072920842	mucinous cystadenocarcinoma, unspecified site
2141700511	papillary mucinous cystadenoma, borderline malignancy of ovary
1164069451	malignant endometrioid adenofibroma of unspecified site
1984351818	papillary cystadenoma, borderline malignancy, unspecified site
128459925	papillary pseudomucinous cystadenocarcinoma, unspecified site
1268695399	malignant Brenner tumour of unspecified site
1548011167	metastatic ovary cancer [primary ovary cancer spreading elsewhere]
1972855304	Gestational trophoblastic neoplasm
472012899	primary malignant neoplasm of uterine adnexa
472012899	uterine adnexa cancer
472012899	uterus adnexa cancer
2116703900	cancer of broad ligament
2116703900	primary malignant neoplasm of broad ligament
176621155	cancer of round ligament
972253332	EKC - [epidemic keratoconjunctivitis]
1158485735	Malignant mixed Mullerian tumours
1851756318	Wolffian duct carcinoma
1851756318	Wolffian duct tumour
742542169	Bartholin gland cancer
742542169	Bartholin gland carcinoma
742542169	appendageal carcinoma of vulva
597674880	endocervix cancer
36927296	clitoral cancer
685773344	labia majora cancer
685773344	labia minora cancer
685773344	primary malignant neoplasm of labia majora
685773344	primary malignant neoplasm of labia minora
1212934463	Metastatic cervix cancer [primary cervix cancer spreading elsewhere]
593721010	oesophagus carcinoma NOS
1743710977	carcinoma of cervix uteri
829915640	oesophageal adenocarcinoma
1691895196	vaginovesical septum cancer
1491761799	metastatic uterus cancer [primary uterus cancer spreading elsewhere]
575106861	Endometrial mixed adenocarcinoma NOS
865015040	Metastatic endometrium cancer [primary endometrium cancer spreading elsewhere]
793283627	Gallbladder endocrine tumour
15874829	Carcinoma of the gallbladder
1933423587	pancreas carcinoma
906379260	malignant neoplasm of small intestine, unspecified
906379260	malignant tumour of small bowel
906379260	malignant tumour of small intestine
906379260	primary malignant neoplasm of Meckel diverticulum
906379260	small bowel cancer
906379260	small intestine cancer
448646369	mixed adenocarcinoma islet cell with exocrine of unspecified site
682069104	metastatic pancreas carcinoma [primary pancreatic carcinoma spreading elsewhere]
328235338	metastatic pancreas cancer [primary pancreas cancer spreading elsewhere]
1421495979	carcinoma of islet cell of pancreas
1421495979	malignant islet cell tumour of unspecified site
1421495979	malignant tumour, islet cell of pancreas
1421495979	neuroendocrine pancreatic cancer
1663659989	adenocarcinoma of islet cell of pancreas
1663659989	islet cell adenocarcinoma of unspecified site
1663659989	pancreatic adenocarcinoma
1503707183	gastric carcinoma
972754912	adenocarcinoma of intestine NOS
1892026854	appendiceal cancer
1892026854	appendix cancer
1892026854	malignant neoplasm of appendix vermiformis
1892026854	malignant tumour of appendix
1753525703	metastatic gastric carcinoma [primary gastric carcinoma spreading elsewhere]
728553280	Gastric endocrine tumour
728553280	carcinoid and other malignant neuroendocrine neoplasms
1601321941	ampullary adenocarcinoma
1605020868	cancer of liver
1605020868	hepatic cancer
1605020868	liver cancer
1605020868	malignant hepatic tumour
1605020868	malignant liver tumour
1605020868	primary liver cancer
1531247510	Bile duct carcinoma unspecified site
1531247510	adenocarcinoma of bile duct, NOS
298109934	NEC - [neuroendocrine carcinoma] of distal bile duct
298109934	NET - [neuroendocrine tumour] of distal bile duct
1393178521	Adenocarcinomas of biliary tract, common bile duct
1938186540	cancer of intrahepatic bile ducts
1938186540	intrahepatic bile duct cancer
761397346	NEC - [neuroendocrine carcinoma] of ampulla of Vater
761397346	NET of ampulla of Vater
1085414438	cancer of pylorus of stomach
1085414438	primary malignant neoplasm of pylorus
1085414438	pylorus cancer
1508454837	NEC - [neuroendocrine carcinoma] of other and unspecified parts of biliary tract
1508454837	NET - [neuroendocrine tumour] of other and unspecified parts of biliary tract
1855471719	diffuse type adenocarcinoma of unspecified site of stomach
1855471719	gastric adenocarcinoma
1855471719	intestinal type adenocarcinoma of unspecified site of stomach
655574575	cancer of anal canal
655574575	cancer of anus
30413426	cancer of body of penis
30413426	malignant neoplasm of corpus cavernosum
30413426	malignant tumour of body of penis
30413426	malignant tumour of shaft of penis
30413426	primary malignant neoplasm of body of penis
272011035	cancer of foreskin
272011035	malignant neoplasm of foreskin
272011035	malignant tumour of foreskin
272011035	malignant tumour of prepuce
272011035	primary malignant neoplasm of prepuce
574863499	Melanoma of mucocutaneous epithelium of penis
574863499	Melanoma of skin of penis
1971143311	cancer of glans penis
1971143311	malignant tumour of glans penis
1971143311	primary malignant neoplasm of glans penis
417049941	NEC - [neuroendocrine carcinoma] of perihilar bile duct
1571104786	Adenocarcinoma of hepatic duct
1571104786	Klatskin tumour of biliary tree
349092957	malignant Leydig cell tumour of unspecified site, male
398146407	spermatocytoma of unspecified site
222947236	cancer of ectopic testis
222947236	cancer of undescended testis
222947236	malignant neoplasm of ectopic testis
222947236	malignant neoplasm of retained testis
222947236	malignant tumour of ectopic testis
222947236	malignant tumour of retained testis
222947236	malignant tumour of undescended testis
222947236	primary malignant neoplasm of undescended testis
336775967	endodermal sinus tumour
233292840	metastatic prostatic carcinoma [primary prostatic carcinoma spreading elsewhere]
1744972338	primary malignant neoplasm of descended testis
829639637	metastatic prostatic cancer [primary prostatic cancer spreading elsewhere]
2002218411	carcinoma of omentum NOS
2002218411	omental carcinoma NOS
1934974711	prostatic carcinoma
1018801334	NEC - [neuroendocrine carcinoma] of cystic duct
1018801334	NET - [neuroendocrine tumour] of cystic duct
951863576	carcinoma of middle ear
216412330	primary malignant neoplasm of Eustachian tube
1289606460	cancer of subglottis of larynx
1564166225	cancer of glottis
1564166225	glottic cancer
1564166225	primary malignant neoplasm of glottis
697702574	primary malignant neoplasm of laryngeal cartilage
946898373	cancer of supraglottis
946898373	primary malignant neoplasm of supraglottis
381956131	Thymic endocrine tumour
381956131	Thymic neuroendocrine carcinoma
1418562110	bronchiolar adenocarcinoma of unspecified site
1418562110	lung adenocarcinoma
1418562110	primary lung adenocarcinoma
1826627197	unspecified carcinoma of bronchus or lung
1013574634	Bronchial carcinoid tumour
1013574634	Bronchial neuroendocrine tumour
1969743250	NSCLC - [non small cell lung cancer]
1315163160	carcinoid type bronchial adenoma
1315163160	cylindroid type bronchial adenoma
1800431439	oat cell carcinoma of unspecified site
1800431439	small cell fusiform cell lung carcinoma of unspecified site
1800431439	small cell intermediate cell lung carcinoma of unspecified site
1735332142	pulmonary blastoma of unspecified site
1501594633	bronchial cancer
1501594633	primary malignant neoplasm of bronchus
262294384	olfactory neuroepithelioma of nasal cavity
262294384	olfactory neuroepithelioma of unspecified site
1185393985	trachea carina cancer
2007774165	Esthesioneuroblastoma of brain
2007774165	asthesioneuroblastoma
2007774165	esthesioneuroblastoma of nasal cavity
1035937730	main bronchial cancer
1035937730	primary malignant neoplasm of main bronchus
1679532614	lung ca [cancer]
1679532614	lung cancer
1679532614	malignant neoplasm of lung
1679532614	malignant tumour of lung
1679532614	pulmonary cancer
33869057	benign thymoma (deprecated)
33869057	malignant thymoma (deprecated)
425844952	Pancoast syndrome
369414280	pleural malignant mesothelioma
1660837641	primary malignant neoplasm of vas deferens
405689402	fibromyxosarcoma of unspecified site
1697882562	mesenteric cancer
1697882562	mesentery cancer
1697882562	primary malignant neoplasm of the mesentery
179977025	mesocolon cancer
319870485	Malignant GIST - [gastrointestinal stromal tumour] of small intestine
1872567422	uterine leiomyosarcoma
444221867	carcinoma of peritoneum NOS
468657126	Malignant GIST - [gastrointestinal stromal tumour] of stomach
1579898301	Bednar tumour of unspecified site
1579898301	DFSP - [dermatofibrosarcoma protuberans]
1579898301	pigmented dermatofibrosarcoma
361875781	malignant fibrous histiocytoma of skin
361875781	malignant fibrous histiocytoma of unspecified site
349173638	unspecified malignant neoplasm of respiratory or intrathoracic organ
105949510	cancer in overlapping site in respiratory system and intrathoracic organs
693315837	cancer of respiratory tract NOS
693315837	malignant tumour of respiratory tract
464224926	primary malignant neoplasm of spermatic cord
464224926	spermatic cord cancer
1653448241	Dermal leiomyosarcoma
2099895020	primary malignant neoplasm of seminal vesicle
952267142	other specified malignant neoplasms of respiratory or intrathoracic organs
2144940292	Undifferentiated embryonal sarcoma of liver
2144940292	Undifferentiated sarcoma of liver
2120593283	Myosarcomas of corpus uteri
834676499	myxochrondrosarcoma of unspecified site
834676499	myxoid chondrosarcoma of unspecified site
1510754862	fibrochondrosarcoma of unspecified site
1319990901	Sarcoma of uterus NOS
1319990901	uterine sarcoma
1961520767	Sarcoma NEC
1961520767	Sarcoma NOS
1283979838	endometrial stromal sarcoma isthmus uteri
2050477809	primary angiosarcoma of breast
1132023553	Sarcoma, NOS of other specified sites
2072916704	Malignant mixed epithelial mesenchymal tumour of the ovary
2111451719	Cutaneous angiosarcoma
2111451719	Haemangiosarcoma of skin
2111451719	Lymphangiosarcoma of skin
2111451719	Malignant haemangioendothelioma of skin
965491615	Kupffer cell sarcoma of liver
965491615	Kupffer cell sarcoma of unspecified site
965491615	primary angiosarcoma of liver
1011642000	malignant neoplasm of connective and soft tissue of upper limb, including shoulder
2135776892	Transitional cell carcinoma of renal pelvis
1707814375	urethra cancer
1707814375	urethral cancer
1222721135	malignant neoplasm of connective and soft tissue of lower limb, including hip
1663967303	Kaposi sarcoma of multiple lymph nodes
1925758254	Kaposi sarcoma of connective tissue
726662747	primary malignant neoplasm of trigone of urinary bladder
1486974415	primary malignant neoplasm of urachus
68823404	bladder orifice cancer
1615346975	bladder wall cancer
1615346975	urinary bladder wall cancer
1038786651	primary malignant neoplasm of ureteric orifice of urinary bladder
1229451428	Internal urethral orifice cancer
1229451428	bladder neck cancer
1229451428	primary malignant neoplasm of urinary bladder neck
1229451428	urinary bladder neck cancer
1620375579	metastatic urinary bladder cancer [primary urinary bladder cancer spreading elsewhere]
1907332818	Adenocarcinoma of bladder
107343315	hard palate Kaposi sarcoma
107343315	soft palate Kaposi sarcoma
1259568186	medicine induced Kaposi sarcoma
921330276	carcinoma in pleomorphic adenoma of unspecified site
1981804514	Squamous cell carcinoma of bladder
1784082025	lingual tonsil cancer
1784082025	lingual tonsillar cancer
1784082025	primary malignant neoplasm of lingual tonsil
1237451411	TCC - [transitional cell carcinoma] of bladder
2085092346	carcinoma of bladder
579964392	dorsal surface tongue cancer
579964392	malignant neoplasm of anterior two-thirds of tongue, dorsal surface
579964392	primary malignant neoplasm of dorsal surface of tongue
2013322169	adamantinoblastoma
2013322169	adamantoblastoma
941510114	Squamous cell carcinoma of tongue NOS
381173794	lower alveolar cancer
381173794	lower alveolar mucosa cancer
381173794	malignant tumour of alveolar mucosa
381173794	upper alveolar mucosa cancer
381173794	upper alveolus mucosa cancer
592241909	Familial papillary thyroid carcinoma with renal papillary neoplasia
712023399	Wilms tumour of kidney
712023399	Wilms tumour of unspecified site
712023399	epithelial nephroblastoma
712023399	kidney embryoma
712023399	malignant embryoma of kidney
712023399	mesenchymal nephroblastoma
795682441	Nephroblastomatosis - fetal ascites - macrosomia - Wilms tumour
825917541	hypernephroma NOS
825917541	hypernephroma of kidney
825917541	nephroma of kidney
825917541	renal cell adenocarcinoma of kidney
825917541	renal cell carcinoma NOS
825917541	renal cell carcinoma unspecified site
1454182666	metastatic renal cancer [primary renal cancer spreading elsewhere]
1075394530	carcinoma of kidney
1209504078	renal adenosarcoma
912896493	Grawitz tumour of unspecified site
839740136	Squamous cell carcinoma of oropharynx NOS
1779292042	carcinoma of floor of mouth NOS
342470657	Squamous cell carcinoma of palatine tonsil
503975192	Naevoid malignant melanoma
503975192	Small cell melanoma
503975192	Spitzoid malignant melanoma
427778495	Neurotropic malignant melanoma
737272884	Pagetoid melanoma
603623807	Other specified malignant neoplasms of palatine tonsil
417097363	melanotic sarcoma of unspecified site
2106145210	naevocarcinoma of unspecified site
175963120	Infiltrating ductal carcinoma of breast
175963120	carcinoma with apocrine differentiation
175963120	ductal carcinoma of breast NOS
